id,fecha,año,circunscripción,comuna,id_región,región,provincia,id_provincia,sexo_mesa,candidato_nombre,candidato_sexo,válidos,partido,periodo,resultado
1,16/01/2000,2000,ARICA,ARICA,1,DE TARAPACA,ARICA,1,MUJER,RICARDO LAGOS,HOMBRE,20618,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
2,16/01/2000,2000,ARICA,ARICA,1,DE TARAPACA,ARICA,1,MUJER,JOAQUIN LAVIN,HOMBRE,21300,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
3,16/01/2000,2000,ARICA,ARICA,1,DE TARAPACA,ARICA,1,MUJER,VOTOS NULOS ,,1250,,2000 - 2006,
4,16/01/2000,2000,ARICA,ARICA,1,DE TARAPACA,ARICA,1,MUJER,VOTOS EN BLANCO ,,326,,2000 - 2006,
5,16/01/2000,2000,ARICA,ARICA,1,DE TARAPACA,ARICA,1,HOMBRE,RICARDO LAGOS,HOMBRE,20747,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
6,16/01/2000,2000,ARICA,ARICA,1,DE TARAPACA,ARICA,1,HOMBRE,JOAQUIN LAVIN,HOMBRE,17804,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
7,16/01/2000,2000,ARICA,ARICA,1,DE TARAPACA,ARICA,1,HOMBRE,VOTOS NULOS ,,836,,2000 - 2006,
8,16/01/2000,2000,ARICA,ARICA,1,DE TARAPACA,ARICA,1,HOMBRE,VOTOS EN BLANCO ,,305,,2000 - 2006,
9,16/01/2000,2000,CAMARONES,CAMARONES,1,DE TARAPACA,ARICA,1,MUJER,RICARDO LAGOS,HOMBRE,143,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
10,16/01/2000,2000,CAMARONES,CAMARONES,1,DE TARAPACA,ARICA,1,MUJER,JOAQUIN LAVIN,HOMBRE,112,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
11,16/01/2000,2000,CAMARONES,CAMARONES,1,DE TARAPACA,ARICA,1,MUJER,VOTOS NULOS ,,5,,2000 - 2006,
12,16/01/2000,2000,CAMARONES,CAMARONES,1,DE TARAPACA,ARICA,1,MUJER,VOTOS EN BLANCO ,,1,,2000 - 2006,
13,16/01/2000,2000,CODPA,CAMARONES,1,DE TARAPACA,ARICA,1,MUJER,RICARDO LAGOS,HOMBRE,99,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
14,16/01/2000,2000,CODPA,CAMARONES,1,DE TARAPACA,ARICA,1,MUJER,JOAQUIN LAVIN,HOMBRE,132,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
15,16/01/2000,2000,CODPA,CAMARONES,1,DE TARAPACA,ARICA,1,MUJER,VOTOS NULOS ,,7,,2000 - 2006,
16,16/01/2000,2000,CODPA,CAMARONES,1,DE TARAPACA,ARICA,1,MUJER,VOTOS EN BLANCO ,,3,,2000 - 2006,
17,16/01/2000,2000,CAMARONES,CAMARONES,1,DE TARAPACA,ARICA,1,HOMBRE,RICARDO LAGOS,HOMBRE,111,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
18,16/01/2000,2000,CAMARONES,CAMARONES,1,DE TARAPACA,ARICA,1,HOMBRE,JOAQUIN LAVIN,HOMBRE,133,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
19,16/01/2000,2000,CAMARONES,CAMARONES,1,DE TARAPACA,ARICA,1,HOMBRE,VOTOS NULOS ,,4,,2000 - 2006,
20,16/01/2000,2000,CAMARONES,CAMARONES,1,DE TARAPACA,ARICA,1,HOMBRE,VOTOS EN BLANCO ,,4,,2000 - 2006,
21,16/01/2000,2000,CODPA,CAMARONES,1,DE TARAPACA,ARICA,1,HOMBRE,RICARDO LAGOS,HOMBRE,109,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
22,16/01/2000,2000,CODPA,CAMARONES,1,DE TARAPACA,ARICA,1,HOMBRE,JOAQUIN LAVIN,HOMBRE,148,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
23,16/01/2000,2000,CODPA,CAMARONES,1,DE TARAPACA,ARICA,1,HOMBRE,VOTOS NULOS ,,7,,2000 - 2006,
24,16/01/2000,2000,CODPA,CAMARONES,1,DE TARAPACA,ARICA,1,HOMBRE,VOTOS EN BLANCO ,,4,,2000 - 2006,
25,16/01/2000,2000,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,RICARDO LAGOS,HOMBRE,107,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
26,16/01/2000,2000,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,JOAQUIN LAVIN,HOMBRE,421,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
27,16/01/2000,2000,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS NULOS ,,3,,2000 - 2006,
28,16/01/2000,2000,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS EN BLANCO ,,0,,2000 - 2006,
29,16/01/2000,2000,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,RICARDO LAGOS,HOMBRE,122,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
30,16/01/2000,2000,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,JOAQUIN LAVIN,HOMBRE,440,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
31,16/01/2000,2000,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,VOTOS NULOS ,,3,,2000 - 2006,
32,16/01/2000,2000,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,VOTOS EN BLANCO ,,2,,2000 - 2006,
33,16/01/2000,2000,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,MUJER,RICARDO LAGOS,HOMBRE,60,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
34,16/01/2000,2000,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,MUJER,JOAQUIN LAVIN,HOMBRE,310,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
35,16/01/2000,2000,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS NULOS ,,4,,2000 - 2006,
36,16/01/2000,2000,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS EN BLANCO ,,0,,2000 - 2006,
37,16/01/2000,2000,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,HOMBRE,RICARDO LAGOS,HOMBRE,62,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
38,16/01/2000,2000,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,HOMBRE,JOAQUIN LAVIN,HOMBRE,364,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
39,16/01/2000,2000,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,HOMBRE,VOTOS NULOS ,,0,,2000 - 2006,
40,16/01/2000,2000,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,HOMBRE,VOTOS EN BLANCO ,,5,,2000 - 2006,
41,16/01/2000,2000,GENERAL LAGOS,GENERAL LAGOS,1,DE TARAPACA,PARINACOTA,2,MUJER,RICARDO LAGOS,HOMBRE,74,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
42,16/01/2000,2000,GENERAL LAGOS,GENERAL LAGOS,1,DE TARAPACA,PARINACOTA,2,MUJER,JOAQUIN LAVIN,HOMBRE,185,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
43,16/01/2000,2000,GENERAL LAGOS,GENERAL LAGOS,1,DE TARAPACA,PARINACOTA,2,MUJER,VOTOS NULOS ,,2,,2000 - 2006,
44,16/01/2000,2000,GENERAL LAGOS,GENERAL LAGOS,1,DE TARAPACA,PARINACOTA,2,MUJER,VOTOS EN BLANCO ,,8,,2000 - 2006,
45,16/01/2000,2000,GENERAL LAGOS,GENERAL LAGOS,1,DE TARAPACA,PARINACOTA,2,HOMBRE,RICARDO LAGOS,HOMBRE,94,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
46,16/01/2000,2000,GENERAL LAGOS,GENERAL LAGOS,1,DE TARAPACA,PARINACOTA,2,HOMBRE,JOAQUIN LAVIN,HOMBRE,221,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
47,16/01/2000,2000,GENERAL LAGOS,GENERAL LAGOS,1,DE TARAPACA,PARINACOTA,2,HOMBRE,VOTOS NULOS ,,1,,2000 - 2006,
48,16/01/2000,2000,GENERAL LAGOS,GENERAL LAGOS,1,DE TARAPACA,PARINACOTA,2,HOMBRE,VOTOS EN BLANCO ,,1,,2000 - 2006,
49,16/01/2000,2000,HUARA,HUARA,1,DE TARAPACA,IQUIQUE,3,MUJER,RICARDO LAGOS,HOMBRE,431,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
50,16/01/2000,2000,HUARA,HUARA,1,DE TARAPACA,IQUIQUE,3,MUJER,JOAQUIN LAVIN,HOMBRE,480,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
51,16/01/2000,2000,HUARA,HUARA,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS NULOS ,,7,,2000 - 2006,
52,16/01/2000,2000,HUARA,HUARA,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS EN BLANCO ,,5,,2000 - 2006,
53,16/01/2000,2000,CHIAPA,HUARA,1,DE TARAPACA,IQUIQUE,3,MUJER,RICARDO LAGOS,HOMBRE,17,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
54,16/01/2000,2000,CHIAPA,HUARA,1,DE TARAPACA,IQUIQUE,3,MUJER,JOAQUIN LAVIN,HOMBRE,23,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
55,16/01/2000,2000,CHIAPA,HUARA,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS NULOS ,,2,,2000 - 2006,
56,16/01/2000,2000,CHIAPA,HUARA,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS EN BLANCO ,,0,,2000 - 2006,
57,16/01/2000,2000,HUARA,HUARA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,RICARDO LAGOS,HOMBRE,517,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
58,16/01/2000,2000,HUARA,HUARA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,JOAQUIN LAVIN,HOMBRE,516,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
59,16/01/2000,2000,HUARA,HUARA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,VOTOS NULOS ,,8,,2000 - 2006,
60,16/01/2000,2000,HUARA,HUARA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,VOTOS EN BLANCO ,,5,,2000 - 2006,
61,16/01/2000,2000,CHIAPA,HUARA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,RICARDO LAGOS,HOMBRE,23,POR LA DEMOCRACIA ,2000 - 2006,ELECTO
62,16/01/2000,2000,CHIAPA,HUARA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,JOAQUIN LAVIN,HOMBRE,36,UNION DEMOCRATA INDEPENDIENTE ,2000 - 2006,NO ELECTO
