id,fecha,año,circunscripción,comuna,id_región,región,provincia,id_provincia,sexo_mesa,candidato_nombre,candidato_sexo,válidos,partido,periodo,resultado
1,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,EDUARDO FREI,HOMBRE,68,DEMOCRATA CRISTIANO,2010 - 2014,ELECTO
2,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,EDUARDO FREI,HOMBRE,64,DEMOCRATA CRISTIANO,2010 - 2014,ELECTO
3,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,JORGE ARRATE,HOMBRE,17,COMUNISTA DE CHILE,2010 - 2014,NO ELECTO
4,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,JORGE ARRATE,HOMBRE,16,COMUNISTA DE CHILE,2010 - 2014,NO ELECTO
5,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,SEBASTIAN PIÑERA,HOMBRE,420,RENOVACION NACIONAL,2010 - 2014,ELECTO
6,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,SEBASTIAN PIÑERA,HOMBRE,424,RENOVACION NACIONAL,2010 - 2014,ELECTO
7,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,MARCO ENRIQUEZ-OMINAMI,HOMBRE,82,INDEPENDIENTE,2010 - 2014,
8,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,MARCO ENRIQUEZ-OMINAMI,HOMBRE,100,INDEPENDIENTE,2010 - 2014,
9,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,VOTOS EN BLANCO ,,5,,2010 - 2014,
10,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS EN BLANCO ,,4,,2010 - 2014,
11,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,HOMBRE,VOTOS NULOS ,,8,,2010 - 2014,
12,13/12/2009,2009,CAMIÑA,CAMIÑA,1,DE TARAPACA,IQUIQUE,3,MUJER,VOTOS NULOS ,,11,,2010 - 2014,
13,13/12/2009,2009,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,HOMBRE,EDUARDO FREI,HOMBRE,28,DEMOCRATA CRISTIANO,2010 - 2014,ELECTO
14,13/12/2009,2009,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,MUJER,EDUARDO FREI,HOMBRE,17,DEMOCRATA CRISTIANO,2010 - 2014,ELECTO
15,13/12/2009,2009,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,HOMBRE,JORGE ARRATE,HOMBRE,12,COMUNISTA DE CHILE,2010 - 2014,NO ELECTO
16,13/12/2009,2009,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,MUJER,JORGE ARRATE,HOMBRE,13,COMUNISTA DE CHILE,2010 - 2014,NO ELECTO
17,13/12/2009,2009,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,HOMBRE,SEBASTIAN PIÑERA,HOMBRE,295,RENOVACION NACIONAL,2010 - 2014,ELECTO
18,13/12/2009,2009,COLCHANE,COLCHANE,1,DE TARAPACA,IQUIQUE,3,MUJER,SEBASTIAN PIÑERA,HOMBRE,233,RENOVACION NACIONAL,2010 - 2014,ELECTO
