id;tipo;cargo;fecha;año;periodo_inicio;periodo_fin;periodo;id_región;región;circunscripción_senatorial;distrito;comuna;id_circunscripción;circunscripción;sexo_mesa;candidato;nombre;apellido1;apellido2;sexo;resultado;partido;sigla;lista;válidos
15944;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;3;Camarones;Mujer;Votos En Blanco;;;;;;;;;8
15945;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;9
15946;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;4
15947;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;46
15948;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;59
15949;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;5
15950;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;90
15951;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;57
15952;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Votos Nulos;;;;;;;;;20
15953;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Hombre;Votos En Blanco;;;;;;;;;21
15954;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;7
15955;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;3
15956;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;65
15957;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;79
15958;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;5
15959;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;75
15960;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;55
15961;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Votos Nulos;;;;;;;;;20
15962;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Camarones;525;Codpa;Mujer;Votos En Blanco;;;;;;;;;27
15963;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;0
15964;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;8
15965;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;100
15966;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;74
15967;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;7
15968;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;41
15969;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;32
15970;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Votos Nulos;;;;;;;;;34
15971;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Hombre;Votos En Blanco;;;;;;;;;8
15972;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;5
15973;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;13
15974;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;77
15975;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;62
15976;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;0
15977;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;31
15978;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;14
15979;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Votos Nulos;;;;;;;;;32
15980;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;General Lagos;6;General Lagos;Mujer;Votos En Blanco;;;;;;;;;29
15981;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;14
15982;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;5
15983;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;202
15984;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;251
15985;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;4
15986;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;203
15987;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;61
15988;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Votos Nulos;;;;;;;;;59
15989;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Hombre;Votos En Blanco;;;;;;;;;18
15990;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;13
15991;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;8
15992;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;94
15993;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;139
15994;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;8
15995;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;154
15996;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;42
15997;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Votos Nulos;;;;;;;;;44
15998;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;4;Putre;Mujer;Votos En Blanco;;;;;;;;;23
15999;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;6
16000;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;4
16001;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;40
16002;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;152
16003;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;3
16004;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;98
16005;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;15
16006;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Votos Nulos;;;;;;;;;24
16007;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Hombre;Votos En Blanco;;;;;;;;;6
16008;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;4
16009;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;5
16010;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;21
16011;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;98
16012;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;4
16013;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;74
16014;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;21
16015;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Votos Nulos;;;;;;;;;22
16016;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;1;Putre;5;Belen;Mujer;Votos En Blanco;;;;;;;;;11
16017;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;10
16018;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;9
16019;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Lagos Cosgrove Julio;Julio Eloy;Lagos;Cosgrove;Hombre;;Renovacion Nacional;RN;C;287
16020;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Orpis Bouchon Jaime;Jaime Antonio;Orpis;Bouchon;Hombre;Si;Union Democrata Independiente;UDI;C;97
16021;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Macchiavello Zerega Maria Ines;Maria Ines;Macchiavello;Zerega;Mujer;;Independiente;INDEP;CI;48
16022;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Flores Labra Fernando;Carlos Fernando;Flores;Labra;Hombre;Si;Por La Democracia;PPD;E;71
16023;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Krauss Rusque Enrique;Juan Enrique;Krauss;Rusque;Hombre;;Democrata Cristiano;PDC;E;34
16024;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Votos Nulos;;;;;;;;;43
16025;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Hombre;Votos En Blanco;;;;;;;;;17
16026;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Mujer;Echeverria Allende Rigoberto;Rigoberto Orlando;Echeverria;Allende;Hombre;;Comunista De Chile;PCCH;A;20
16027;Parlamentaria;Senador;16/12/2001;2001;2002;2010;2002-2010;1;De Tarapaca;1;2;Camiña;11;Camiña;Mujer;Ojeda Murillo Claudio;Claudio Vicente;Ojeda;Murillo;Hombre;;Humanista;PH;B;9
