id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,id_región,región,circunscripción_senatorial,distrito,comuna,id_circunscripción,circunscripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,lista,válidos
24580,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Hombre,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,100
24581,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Hombre,Votos Nulos, ,,,,, , ,,23
24582,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Hombre,Votos En Blanco, ,,,,, , ,,19
24583,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mujer,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,13
24584,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mujer,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,44
24585,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mujer,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,33
24586,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mujer,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,89
24587,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mujer,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,81
24588,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mujer,Votos Nulos, ,,,,, , ,,15
24589,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mujer,Votos En Blanco, ,,,,, , ,,11
24590,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Hombre,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,20
24591,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Hombre,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,75
24592,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Hombre,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,19
24593,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Hombre,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,74
24594,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Hombre,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,90
24595,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Hombre,Votos Nulos, ,,,,, , ,,8
24596,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Hombre,Votos En Blanco, ,,,,, , ,,1
24597,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mujer,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,23
24598,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mujer,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,79
24599,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mujer,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,7
24600,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mujer,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,53
24601,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mujer,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,91
24602,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mujer,Votos Nulos, ,,,,, , ,,21
24603,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mujer,Votos En Blanco, ,,,,, , ,,8
24604,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Hombre,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,32
24605,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Hombre,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,81
24606,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Hombre,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,25
24607,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Hombre,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,144
24608,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Hombre,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,150
24609,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Hombre,Votos Nulos, ,,,,, , ,,22
24610,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Hombre,Votos En Blanco, ,,,,, , ,,16
24611,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mujer,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,34
24612,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mujer,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,126
24613,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mujer,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,28
24614,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mujer,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,143
24615,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mujer,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,162
24616,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mujer,Votos Nulos, ,,,,, , ,,21
24617,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mujer,Votos En Blanco, ,,,,, , ,,12
24618,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Hombre,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,24
24619,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Hombre,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,58
24620,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Hombre,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,66
24621,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Hombre,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,81
24622,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Hombre,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,73
24623,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Hombre,Votos Nulos, ,,,,, , ,,16
24624,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Hombre,Votos En Blanco, ,,,,, , ,,22
24625,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mujer,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,29
24626,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mujer,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,42
24627,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mujer,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,47
24628,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mujer,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,60
24629,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mujer,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,74
24630,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mujer,Votos Nulos, ,,,,, , ,,31
24631,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mujer,Votos En Blanco, ,,,,, , ,,17
24632,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Hombre,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,39
24633,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Hombre,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,173
24634,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Hombre,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,77
24635,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Hombre,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,320
24636,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Hombre,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,301
24637,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Hombre,Votos Nulos, ,,,,, , ,,55
24638,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Hombre,Votos En Blanco, ,,,,, , ,,18
24639,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mujer,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,46
24640,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mujer,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,138
24641,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mujer,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,56
24642,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mujer,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,190
24643,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mujer,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,247
24644,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mujer,Votos Nulos, ,,,,, , ,,38
24645,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mujer,Votos En Blanco, ,,,,, , ,,26
24646,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Hombre,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,22
24647,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Hombre,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,30
24648,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Hombre,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,15
24649,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Hombre,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,103
24650,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Hombre,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,77
24651,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Hombre,Votos Nulos, ,,,,, , ,,4
24652,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Hombre,Votos En Blanco, ,,,,, , ,,9
24653,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mujer,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,12
24654,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mujer,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,26
24655,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mujer,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,15
24656,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mujer,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,73
24657,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mujer,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,70
24658,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mujer,Votos Nulos, ,,,,, , ,,10
24659,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mujer,Votos En Blanco, ,,,,, , ,,6
24660,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Hombre,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,293
24661,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Hombre,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,2630
24662,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Hombre,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,665
24663,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Hombre,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,1896
24664,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Hombre,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,1385
24665,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Hombre,Votos Nulos, ,,,,, , ,,376
24666,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Hombre,Votos En Blanco, ,,,,, , ,,253
24667,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Mujer,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,428
24668,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Mujer,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,3688
24669,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Mujer,Lagos Cosgrove Julio,Julio Eloy,Lagos,Cosgrove,Hombre,,Renovacion Nacional,RN,B,787
24670,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Mujer,Orpis Bouchon Jaime,Jaime Antonio,Orpis,Bouchon,Hombre,Si,Union Democrata Independiente,UDI,B,2432
24671,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Mujer,Urrutia Cardenas Salvador,Salvador Pedro,Urrutia,Cardenas,Hombre,,Independiente,INDEP,D,1502
24672,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Mujer,Votos Nulos, ,,,,, , ,,537
24673,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Alto Hospicio,589,Alto Hospicio,Mujer,Votos En Blanco, ,,,,, , ,,256
24674,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Camiña,11,Camiña,Hombre,Espinoza Cavieres Daniel,Daniel Rene,Espinoza,Cavieres,Hombre,,Democrata Cristiano,PDC,A,22
24675,Parlamentaria,Senador,13/12/2009,2009,2010,2018,2010-2018,1,De Tarapaca,1,2,Camiña,11,Camiña,Hombre,Rossi Ciocca Fulvio,Fulvio Fabrizio,Rossi,Ciocca,Hombre,Si,Socialista De Chile,PS,A,132
