id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,vuelta,id_región,región,id_provincia,provincia,comuna,circunscripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,resultado,partido,sigla,válidos
295,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Hombre,Votos En Blanco ,,,,,,,,,43
296,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,295
297,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,1188
298,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1968
299,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mujer,Votos Nulos ,,,,,,,,,47
300,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mujer,Votos En Blanco ,,,,,,,,,32
301,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,2288
302,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,6302
303,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,14392
304,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Hombre,Votos Nulos ,,,,,,,,,211
305,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Hombre,Votos En Blanco ,,,,,,,,,267
306,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,2371
307,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,8590
308,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,12457
309,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Mujer,Votos Nulos ,,,,,,,,,285
310,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Copiapo,Copiapo,Mujer,Votos En Blanco ,,,,,,,,,289
311,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,197
312,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,349
313,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1857
314,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Hombre,Votos Nulos ,,,,,,,,,31
315,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Hombre,Votos En Blanco ,,,,,,,,,30
316,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,213
317,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,476
318,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1552
319,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Mujer,Votos Nulos ,,,,,,,,,42
320,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Diego De Almagro,Mujer,Votos En Blanco ,,,,,,,,,35
321,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,266
322,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,599
323,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,2805
324,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Hombre,Votos Nulos ,,,,,,,,,43
325,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Hombre,Votos En Blanco ,,,,,,,,,26
326,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,285
327,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,663
328,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,2333
329,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Mujer,Votos Nulos ,,,,,,,,,64
330,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,El Salvador,Mujer,Votos En Blanco ,,,,,,,,,50
331,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,90
332,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,389
333,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1084
334,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Hombre,Votos Nulos ,,,,,,,,,14
335,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Hombre,Votos En Blanco ,,,,,,,,,12
336,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,102
337,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,408
338,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,790
339,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Mujer,Votos Nulos ,,,,,,,,,23
340,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,7,Chañaral,Diego De Almagro,Potrerillos,Mujer,Votos En Blanco ,,,,,,,,,10
341,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,92
342,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,305
343,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,869
344,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Hombre,Votos Nulos ,,,,,,,,,17
345,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Hombre,Votos En Blanco ,,,,,,,,,16
346,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,71
347,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,475
348,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,741
349,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Mujer,Votos Nulos ,,,,,,,,,15
350,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Freirina,Freirina,Mujer,Votos En Blanco ,,,,,,,,,10
351,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,132
352,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,496
353,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1194
354,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Hombre,Votos Nulos ,,,,,,,,,15
355,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Hombre,Votos En Blanco ,,,,,,,,,17
356,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,138
357,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,730
358,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1104
359,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Mujer,Votos Nulos ,,,,,,,,,23
360,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Huasco,Huasco,Mujer,Votos En Blanco ,,,,,,,,,21
361,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,205
362,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,750
363,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1693
364,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Hombre,Votos Nulos ,,,,,,,,,38
365,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Hombre,Votos En Blanco ,,,,,,,,,48
366,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,182
367,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,838
368,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1236
369,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Mujer,Votos Nulos ,,,,,,,,,32
370,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,8,Copiapo,Tierra Amarilla,Tierra Amarilla,Mujer,Votos En Blanco ,,,,,,,,,48
371,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,41
372,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,73
373,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,244
374,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Hombre,Votos Nulos ,,,,,,,,,19
375,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Hombre,Votos En Blanco ,,,,,,,,,11
376,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,28
377,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,121
378,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,197
379,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Mujer,Votos Nulos ,,,,,,,,,9
380,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Domeyko,Mujer,Votos En Blanco ,,,,,,,,,5
381,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,973
382,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,3110
383,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,7820
384,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Hombre,Votos Nulos ,,,,,,,,,143
385,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Hombre,Votos En Blanco ,,,,,,,,,171
386,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,1106
387,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,4590
388,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,7398
389,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Mujer,Votos Nulos ,,,,,,,,,168
390,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,3,De Atacama,9,Huasco,Vallenar,Vallenar,Mujer,Votos En Blanco ,,,,,,,,,205
391,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,306
392,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,1119
393,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,2103
394,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Hombre,Votos Nulos ,,,,,,,,,76
395,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Hombre,Votos En Blanco ,,,,,,,,,67
396,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,280
397,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,1542
398,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1576
399,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Mujer,Votos Nulos ,,,,,,,,,68
400,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,10,Elqui,Andacollo,Andacollo,Mujer,Votos En Blanco ,,,,,,,,,63
401,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,159
402,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,390
403,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1424
404,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Hombre,Votos Nulos ,,,,,,,,,41
405,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Hombre,Votos En Blanco ,,,,,,,,,39
406,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,160
407,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,465
408,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,1190
409,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Mujer,Votos Nulos ,,,,,,,,,42
410,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Canela (Canela Baja),Mujer,Votos En Blanco ,,,,,,,,,73
411,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Hombre,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,63
412,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Hombre,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,166
413,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Hombre,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,588
414,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Hombre,Votos Nulos ,,,,,,,,,7
415,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Hombre,Votos En Blanco ,,,,,,,,,13
416,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Mujer,Francisco Javier Errazuriz,Francisco Javier,Errazuriz,Talavera,Hombre,,,Independiente,INDEP,72
417,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Mujer,Hernan Buchi,Hernan,Buchi,Buc,Hombre,,,Independiente,INDEP,188
418,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Mujer,Patricio Aylwin,Patricio,Aylwin,Azocar,Hombre,SI,,Democrata Cristiano,DC,492
419,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Mujer,Votos Nulos ,,,,,,,,,11
420,Presidencial,Presidente,14/12/1989,1989,1990,1994,1990 a 1994,1,4,De Coquimbo,12,Choapa,Canela,Mincha,Mujer,Votos En Blanco ,,,,,,,,,21
