id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,vuelta,id_región,región,id_provincia,provincia,comuna,circunscripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,válidos
53356,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Sur,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,23781
53357,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Sur,Mixta,Votos Nulos,,,,,,,,923
53358,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Sur,Mixta,Votos En Blanco,,,,,,,,248
53359,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Calama,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,13202
53360,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Calama,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,21175
53361,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Calama,Mixta,Votos Nulos,,,,,,,,614
53362,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Calama,Mixta,Votos En Blanco,,,,,,,,147
53363,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Chiu Chiu,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,59
53364,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Chiu Chiu,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,81
53365,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Chiu Chiu,Mixta,Votos Nulos,,,,,,,,3
53366,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Chiu Chiu,Mixta,Votos En Blanco,,,,,,,,2
53367,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Chuquicamata,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,999
53368,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Chuquicamata,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,2264
53369,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Chuquicamata,Mixta,Votos Nulos,,,,,,,,32
53370,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,5,El Loa,Calama,Chuquicamata,Mixta,Votos En Blanco,,,,,,,,15
53371,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Maria Elena,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,300
53372,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Maria Elena,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,1205
53373,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Maria Elena,Mixta,Votos Nulos,,,,,,,,16
53374,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Maria Elena,Mixta,Votos En Blanco,,,,,,,,10
53375,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Pedro De Valdivia,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,8
53376,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Pedro De Valdivia,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,39
53377,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Pedro De Valdivia,Mixta,Votos Nulos,,,,,,,,0
53378,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Pedro De Valdivia,Mixta,Votos En Blanco,,,,,,,,0
53379,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Quillagua,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,24
53380,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Quillagua,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,50
53381,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Quillagua,Mixta,Votos Nulos,,,,,,,,2
53382,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Maria Elena,Quillagua,Mixta,Votos En Blanco,,,,,,,,0
53383,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Mejillones,Mejillones,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,904
53384,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,6,Antofagasta,Mejillones,Mejillones,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,1827
