id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,vuelta,id_región,región,id_provincia,provincia,comuna,circunscripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,válidos
47033,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Alto Hospicio,Alto Hospicio,Mixta,Votos En Blanco,,,,,,,,64
47034,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,3
47035,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,366
47036,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,92
47037,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,7
47038,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,60
47039,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,267
47040,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,4
47041,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Roxana Miranda Meneses,Roxana Del Pilar,Miranda,Meneses,Mujer,,Partido Igualdad,IGUALDAD,11
47042,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Tomas Jocelyn-Holt Letelier,Jose Tomas,Jocelyn-Holt,Letelier,Hombre,,Independiente,IND,0
47043,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Votos Nulos,,,,,,,,18
47044,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Camiña,Camiña,Mixta,Votos En Blanco,,,,,,,,4
47045,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,1
47046,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,227
47047,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,73
47048,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,11
47049,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,49
47050,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,173
47051,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,5
47052,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Roxana Miranda Meneses,Roxana Del Pilar,Miranda,Meneses,Mujer,,Partido Igualdad,IGUALDAD,3
47053,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Tomas Jocelyn-Holt Letelier,Jose Tomas,Jocelyn-Holt,Letelier,Hombre,,Independiente,IND,1
47054,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Votos Nulos,,,,,,,,9
47055,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Colchane,Colchane,Mixta,Votos En Blanco,,,,,,,,12
47056,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,0
47057,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,13
47058,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,6
47059,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,1
47060,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,4
47061,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,15
47062,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,0
47063,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Roxana Miranda Meneses,Roxana Del Pilar,Miranda,Meneses,Mujer,,Partido Igualdad,IGUALDAD,0
47064,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Tomas Jocelyn-Holt Letelier,Jose Tomas,Jocelyn-Holt,Letelier,Hombre,,Independiente,IND,0
47065,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Votos Nulos,,,,,,,,1
47066,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Chiapa,Mixta,Votos En Blanco,,,,,,,,1
47067,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,3
47068,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,347
47069,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,249
47070,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,24
47071,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,180
47072,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,788
47073,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,3
47074,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Roxana Miranda Meneses,Roxana Del Pilar,Miranda,Meneses,Mujer,,Partido Igualdad,IGUALDAD,26
47075,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Tomas Jocelyn-Holt Letelier,Jose Tomas,Jocelyn-Holt,Letelier,Hombre,,Independiente,IND,2
47076,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Votos Nulos,,,,,,,,19
47077,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Huara,Huara,Mixta,Votos En Blanco,,,,,,,,15
47078,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,1136
47079,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,15230
47080,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,12179
47081,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,2574
47082,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,8135
47083,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,20886
47084,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,251
47085,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Roxana Miranda Meneses,Roxana Del Pilar,Miranda,Meneses,Mujer,,Partido Igualdad,IGUALDAD,950
47086,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Tomas Jocelyn-Holt Letelier,Jose Tomas,Jocelyn-Holt,Letelier,Hombre,,Independiente,IND,79
47087,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Votos Nulos,,,,,,,,377
47088,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,3,Iquique,Iquique,Iquique,Mixta,Votos En Blanco,,,,,,,,215
47089,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,15
47090,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,484
47091,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,390
47092,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,40
47093,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,238
47094,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,951
47095,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,3
47096,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Roxana Miranda Meneses,Roxana Del Pilar,Miranda,Meneses,Mujer,,Partido Igualdad,IGUALDAD,29
47097,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Tomas Jocelyn-Holt Letelier,Jose Tomas,Jocelyn-Holt,Letelier,Hombre,,Independiente,IND,5
47098,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Votos Nulos,,,,,,,,16
47099,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pica,Pica,Mixta,Votos En Blanco,,,,,,,,10
47100,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,2
47101,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,27
47102,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,21
47103,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,3
47104,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,22
47105,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,98
47106,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,1
47107,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Roxana Miranda Meneses,Roxana Del Pilar,Miranda,Meneses,Mujer,,Partido Igualdad,IGUALDAD,3
47108,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Tomas Jocelyn-Holt Letelier,Jose Tomas,Jocelyn-Holt,Letelier,Hombre,,Independiente,IND,1
47109,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Votos Nulos,,,,,,,,2
47110,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Mamiña,Mixta,Votos En Blanco,,,,,,,,2
47111,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,17
47112,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,736
47113,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,618
47114,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,72
47115,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,485
47116,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,1632
47117,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,13
47118,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Roxana Miranda Meneses,Roxana Del Pilar,Miranda,Meneses,Mujer,,Partido Igualdad,IGUALDAD,41
47119,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Tomas Jocelyn-Holt Letelier,Jose Tomas,Jocelyn-Holt,Letelier,Hombre,,Independiente,IND,5
47120,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Votos Nulos,,,,,,,,29
47121,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,1,De Tarapaca,52,Del Tamarugal,Pozo Almonte,Pozo Almonte,Mixta,Votos En Blanco,,,,,,,,22
47122,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Norte,Mixta,Alfredo Sfeir Younis,Alfredo Juan,Sfeir,Younis,Hombre,,Partido Ecologista Verde,PEV,431
47123,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Norte,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,2ª Votación,Union Democrata Independiente,UDI,7320
47124,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Norte,Mixta,Franco Aldo Parisi Fernandez,Franco Aldo,Parisi,Fernandez,Hombre,,Independiente,IND,10249
47125,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Norte,Mixta,Marcel Claude Reyes,Marcel Henri,Claude,Reyes,Hombre,,Partido Humanista,PH,1196
47126,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Norte,Mixta,Marco Enriquez-Ominami Gumucio,Marco Antonio,Enriquez-Ominami,Gumucio,Hombre,,Partido Progresista,PRO,6569
47127,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Norte,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,2ª Votación,Partido Socialista De Chile,PS,18299
47128,Presidencial,Presidente,17/11/2013,2013,2014,2018,2014 a 2018,1,2,De Antofagasta,6,Antofagasta,Antofagasta,Antofagasta Norte,Mixta,Ricardo Israel Zipper,Ricardo Jacob,Israel,Zipper,Hombre,,Partido Regionalista De Los Independientes,PRI,226
