id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,id_región,región,circunscripción_senatorial,distrito,comuna,id_circunscripción,circusncripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,lista,válidos
54701,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Gina Milanesi Navarro,Gina Carolina,Milanesi,Navarro,Mujer,,Independiente,IND, ,791
54702,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Gino Barras Lemo,Gino Jose,Barras,Lemo,Hombre,,Independiente,IND,D,323
54703,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Gonzalo Ramos Araya,Gonzalo Alonso,Ramos,Araya,Hombre,,Partido Regionalista De Los Independientes,PRI,B,406
54704,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Ignacio Sanhueza Guzman,Ignacio Adrian,Sanhueza,Guzman,Hombre,,Partido Igualdad,IGUALDAD,A,50
54705,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Isabel Del Carmen Lagos Diaz,Isabel Del Carmen,Lagos,Diaz,Mujer,,Independiente,IND,B,135
54706,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Jaime Arancibia,Jaime,Arancibia,,Hombre,,Union Democrata Independiente,UDI,H,1318
54707,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Jaime Chiang Ordenes,Jaime Enrique,Chiang,Ordenes,Hombre,,Fuerza Del Norte,FN,I,162
54708,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Jose Lee Rodriguez,Jose Gustavo,Lee,Rodriguez,Hombre,Si,Partido Progresista,PRO,C,958
54709,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Juan Carlos Chinga Palma,Juan Carlos,Chinga,Palma,Hombre,Si,Renovacion Nacional,RN,H,2434
54710,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Juan Emilio Mamani Gutierrez,Juan Emilio,Mamani,Gutierrez,Hombre,,Partido Igualdad,IGUALDAD,A,237
54711,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Julio Segundo Gutierrez Delgado,Julio Segundo,Gutierrez,Delgado,Hombre,,Partido Radical Socialdemocrata,PRSD,E,413
54712,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Leonardo Borquez Castillo,Leonardo Enrique,Borquez,Castillo,Hombre,,Independiente,IND,F,451
54713,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Lissette Pilar Sierra Ocayo,Lissette Pilar,Sierra,Ocayo,Mujer,Si,Independiente,IND,H,2021
54714,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Lorenza Huanca Tejada,Lorenza Justiniana,Huanca,Tejada,Mujer,,Independiente,IND,A,151
54715,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Luis Nuñez Castro,Luis Alberto,Nuñez,Castro,Hombre,,Independiente,IND,D,343
54716,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Manuel Flores Piña,Manuel Orlando,Flores,Piña,Hombre,,Independiente,IND,D,490
54717,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Marcos Saavedra Velasquez,Marcos Enrique,Saavedra,Velasquez,Hombre,,Partido Democrata Cristiano,PDC,F,767
54718,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Maricel Gutierrez Castro,Maricel Patricia,Gutierrez,Castro,Mujer,,Union Democrata Independiente,UDI,H,800
54719,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Mario Monge Nuñez,Mario Enrique,Monge,Nuñez,Hombre,,Independiente,IND,B,324
54720,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Marta Salgado Henriquez,Marta Victoria,Salgado,Henriquez,Mujer,,Independiente,IND,D,169
54721,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Martin Leblanc Moreno,Martin Andres,Leblanc,Moreno,Hombre,,Independiente,IND,F,708
54722,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Mauricio Paredes Fierro,Mauricio Humberto,Paredes,Fierro,Hombre,,Independiente,IND,I,1381
54723,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Miguel Angel Leiva Pizarro,Miguel Angel,Leiva,Pizarro,Hombre,Si,Partido Por La Democracia,PPD,E,1380
54724,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Miguel Angel Lobos Meza,Miguel Angel,Lobos,Meza,Hombre,,Independiente,IND,F,437
54725,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Miriam Arenas Sandoval,Miriam De Las Mercedes,Arenas,Sandoval,Mujer,Si,Independiente,IND,F,1100
54726,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Monica Rosa Azocar Siles,Monica Rosa,Azocar,Siles,Mujer,,Partido Progresista,PRO,C,604
54727,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Nevenka Gabriela Zarate Yavar,Nevenka Gabriela,Zarate,Yavar,Mujer,,Partido Humanista,PH,G,230
54728,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Oscar Ojane Araya,Oscar Enrique,Ojane,Araya,Hombre,,Partido Socialista De Chile,PS,F,154
54729,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Osvaldo Jose Abdala Valenzuela,Osvaldo Jose,Abdala,Valenzuela,Hombre,Si,Partido Por La Democracia,PPD,E,3245
54730,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Pablo Pastor Gutierrez Carrasco,Pablo Pastor,Gutierrez,Carrasco,Hombre,,Partido Igualdad,IGUALDAD,A,108
54731,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Patricio Gatica Roco,Patricio Armando,Gatica,Roco,Hombre,Si,Partido Regionalista De Los Independientes,PRI,B,1223
54732,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Patricio Moya Muñoz,Patricio Eduardo,Moya,Muñoz,Hombre,,Partido Por La Democracia,PPD,E,710
54733,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Pedro Jaime Moya Trillo,Pedro Jaime,Moya,Trillo,Hombre,,Partido Regionalista De Los Independientes,PRI,B,133
54734,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Pia Urrutia Iglesias,Marcela Pia,Urrutia,Iglesias,Mujer,,Union Democrata Independiente,UDI,H,658
54735,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Pilar Mazuela Aguila,Pilar Carolina,Mazuela,Aguila,Mujer,,Independiente,IND,I,323
54736,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Ramon Eduardo Aravena Rojas,Ramon Eduardo,Aravena,Rojas,Hombre,,Partido Regionalista De Los Independientes,PRI,B,154
54737,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Raul Collado Contreras,Raul Patricio,Collado,Contreras,Hombre,,Partido Democrata Cristiano,PDC,F,564
54738,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Rene Lynch Rocco,Rene Esteban,Lynch,Rocco,Hombre,,Independiente,IND,D,193
54739,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Ricardo Ivan Dominguez Arros,Ricardo Ivan,Dominguez,Arros,Hombre,,Independiente,IND,B,86
54740,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,1,Arica,Mixta,Ricardo Valdemar Diaz Jimenez,Ricardo Valdemar,Diaz,Jimenez,Hombre,,Partido Progresista,PRO,C,286
