id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,id_región,región,circunscripción_senatorial,distrito,comuna,id_circunscripción,circusncripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,lista,válidos
110,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Camiña,11,Camiña,Mujer,Garcia Caceres Sixto,Sixto Cirilo,Garcia,Caceres,Hombre,Si,Renovacion Nacional,RN,B,656
111,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Camiña,11,Camiña,Mujer,Mamani Viza Freddy,Freddy Hugo,Mamani,Viza,Hombre,,Democrata Cristiano,PDC,C,393
112,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Camiña,11,Camiña,Mujer,Parra Soto Carolina,Carolina Ester,Parra,Soto,Mujer,,Comunista De Chile,PCCH,A,11
113,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Camiña,11,Camiña,Mujer,Votos Nulos, ,  , ,, , , , ,18
114,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Camiña,11,Camiña,Mujer,Votos En Blanco, ,  , ,, , , , ,15
115,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Colchane,12,Colchane,Hombre,Mamani Castro Honorio,Honorio Hilario,Mamani,Castro,Hombre,Si,Por La Democracia,PPD,C,368
116,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Colchane,12,Colchane,Hombre,Manriquez Vega Fernando Alfonso,Fernando Alfonso,Manriquez,Vega,Hombre,,Independiente,IND,CI,336
117,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Colchane,12,Colchane,Hombre,Martinez Hidalgo Teresa,Teresa Del Carmen,Martinez,Hidalgo,Mujer,,Comunista De Chile,PCCH,A,9
118,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Colchane,12,Colchane,Hombre,Meza Flores Patricio,Patricio Felix,Meza,Flores,Hombre,,Renovacion Nacional,RN,B,39
119,Municipales,Alcalde,31/10/2004,2004,2004,2008,2004-2008,1,De Tarapaca,1,2,Colchane,12,Colchane,Hombre,Votos Nulos, ,  , ,, , , , ,42
