id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,id_región,región,circunscripción_senatorial,distrito,comuna,id_circunscripción,circusncripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,lista,válidos
15307,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Alamo Alamo Gabriel,Gabriel,Alamo,Alamo,Hombre,,Independiente,IND,T,14
15308,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Alvarez Mancilla Christian Rodrigo,Christian Rodrigo,Alvarez,Mancilla,Hombre,,Independiente,IND,T,12
15309,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Cuevas Troncoso Rodrigo,Rodrigo,Cuevas,Troncoso,Hombre,,Independiente,IND,T,138
15310,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Diaz Gonzalez Anibal,Anibal,Diaz,Gonzalez,Mujer,,Partido Igualdad,IGUALDAD,M,29
15311,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Durana Semir Jose,Jose,Durana,Semir,Hombre,,Union Democrata Independiente,UDI,F,141
15312,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Espindola Rojas Gerardo,Gerardo,Espindola,Rojas,Hombre,Si,Partido Liberal De Chile,PL ,P,161
15313,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Lee Rodriguez Jose Gustavo,Jose Gustavo,Lee,Rodriguez,Hombre,,Poder,PODER,C,46
15314,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Murillo Neumann Andrea,Andrea,Murillo,Neumann,Mujer,,Partido Democrata Cristiano,PDC,E,94
15315,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Navarro Argandoña Marcos,Marcos,Navarro,Argandoña,Hombre,,Amplitud,AMPLITUD,I,11
15316,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Olivos Azua Bernardo,Bernardo,Olivos,Azua,Hombre,,Independiente,IND,T,19
15317,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Perez Cortes Andrea,Andrea,Perez,Cortes,Mujer,,Unidos Resulta En Democracia,URD,Q,23
15318,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Votos Nulos,,,,,,,,,20
15319,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Votos En Blanco,,,,,,,,,20
15320,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mixta,Montecinos Romero Martin,Martin,Montecinos,Romero,Hombre,,Independiente,IND,T,169
15321,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mixta,Romero Menacho Ivan Martin,Ivan Martin,Romero,Menacho,Hombre,Si,Partido Socialista De Chile ,PSCH,E,343
15322,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mixta,Valcarce Becerra Ximena,Ximena,Valcarce,Becerra,Mujer,,Independiente,IND,F,79
15323,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mixta,Votos Nulos,,,,,,,,,12
15324,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,3,Camarones,Mixta,Votos En Blanco,,,,,,,,,8
15325,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mixta,Montecinos Romero Martin,Martin,Montecinos,Romero,Hombre,,Independiente,IND,T,877
15326,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mixta,Romero Menacho Ivan Martin,Ivan Martin,Romero,Menacho,Hombre,Si,Partido Socialista De Chile ,PSCH,E,768
15327,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mixta,Valcarce Becerra Ximena,Ximena,Valcarce,Becerra,Mujer,,Independiente,IND,F,163
15328,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mixta,Votos Nulos,,,,,,,,,36
15329,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Camarones,525,Codpa,Mixta,Votos En Blanco,,,,,,,,,20
15330,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mixta,Castillo Blas Alex Fernando,Alex Fernando,Castillo,Blas,Hombre,Si,Independiente,IND,T,404
15331,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mixta,Condori Alave Lucio,Lucio,Condori,Alave,Hombre,,Independiente,IND,T,131
15332,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mixta,Manzano Butron Rolando,Rolando,Manzano,Butron,Hombre,,Partido Socialista De Chile ,PSCH,E,292
15333,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mixta,Paredes Tarqui Marisol Beatriz,Marisol Beatriz,Paredes,Tarqui,Mujer,,Renovacion Nacional ,RN,F,356
15334,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mixta,Votos Nulos,,,,,,,,,25
15335,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,General Lagos,6,General Lagos,Mixta,Votos En Blanco,,,,,,,,,22
15336,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mixta,Carrasco Arias Angelo Alejandro,Angelo Alejandro,Carrasco,Arias,Hombre,,Partido Por La Democracia,PPD,E,294
15337,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mixta,Grunewald Condori Gino Raul,Gino Raul,Grunewald,Condori,Hombre,,Independiente,IND,T,3
15338,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mixta,Gutierrez Castro Maricel Patricia,Maricel Patricia,Gutierrez,Castro,Mujer,Si,Independiente,IND,T,190
15339,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mixta,Ventura Vasquez Lorena,Lorena,Ventura,Vasquez,Mujer,,Renovacion Nacional ,RN,F,61
15340,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mixta,Votos Nulos,,,,,,,,,4
15341,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,5,Belen,Mixta,Votos En Blanco,,,,,,,,,3
15342,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mixta,Carrasco Arias Angelo Alejandro,Angelo Alejandro,Carrasco,Arias,Hombre,,Partido Por La Democracia,PPD,E,647
15343,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mixta,Grunewald Condori Gino Raul,Gino Raul,Grunewald,Condori,Hombre,,Independiente,IND,T,65
15344,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mixta,Gutierrez Castro Maricel Patricia,Maricel Patricia,Gutierrez,Castro,Mujer,Si,Independiente,IND,T,1052
15345,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mixta,Ventura Vasquez Lorena,Lorena,Ventura,Vasquez,Mujer,,Renovacion Nacional ,RN,F,202
15346,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mixta,Votos Nulos,,,,,,,,,21
15347,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,15,Arica Y Parinacota,1,1,Putre,4,Putre,Mixta,Votos En Blanco,,,,,,,,,33
15348,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Alto Hospicio,589,Alto Hospicio,Mixta,Danilla Amudio Farid Llamil,Farid Llamil,Danilla,Amudio,Hombre,,Independiente,IND,T,128
15349,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Alto Hospicio,589,Alto Hospicio,Mixta,Ferreira Rivera Patricio Elias,Patricio Elias,Ferreira,Rivera,Hombre,Si,Partido Democrata Cristiano,PDC,E,6158
15350,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Alto Hospicio,589,Alto Hospicio,Mixta,Galleguillos Castillo Ramon,Ramon,Galleguillos,Castillo,Hombre,,Union Democrata Independiente,UDI,F,4795
15351,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Alto Hospicio,589,Alto Hospicio,Mixta,Lopez Parada Ruben Alejandro,Ruben Alejandro,Lopez,Parada,Hombre,,Poder,PODER,C,653
15352,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Alto Hospicio,589,Alto Hospicio,Mixta,Quiroz Cancino German Antonio,German Antonio,Quiroz,Cancino,Hombre,,Independiente,IND,T,1282
15353,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Alto Hospicio,589,Alto Hospicio,Mixta,Sola Alfaro Daniel Josue,Daniel Josue,Sola,Alfaro,Hombre,,Independiente,IND,T,688
15354,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Alto Hospicio,589,Alto Hospicio,Mixta,Votos Nulos,,,,,,,,,310
15355,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Alto Hospicio,589,Alto Hospicio,Mixta,Votos En Blanco,,,,,,,,,148
15356,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Camiña,11,Camiña,Mixta,Aguilera Santos Doris,Doris,Aguilera,Santos,Mujer,,Independiente,IND,E,26
15357,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Camiña,11,Camiña,Mixta,Garcia Caceres Sixto,Sixto,Garcia,Caceres,Hombre,Si,Renovacion Nacional ,RN,F,703
15358,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Camiña,11,Camiña,Mixta,Mamani Viza Evelyn Maria,Evelyn Maria,Mamani,Viza,Mujer,,Independiente,IND,T,650
15359,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Camiña,11,Camiña,Mixta,Uribe Caipa Lucy,Lucy,Uribe,Caipa,Mujer,,Amplitud,AMPLITUD,I,248
15360,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Camiña,11,Camiña,Mixta,Votos Nulos,,,,,,,,,18
15361,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Camiña,11,Camiña,Mixta,Votos En Blanco,,,,,,,,,17
15362,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Colchane,12,Colchane,Mixta,Garcia Choque Javier,Javier,Garcia,Choque,Hombre,Si,Amplitud,AMPLITUD,I,816
15363,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Colchane,12,Colchane,Mixta,Garcia Choque Rosauro,Rosauro,Garcia,Choque,Hombre,,Renovacion Nacional ,RN,F,456
15364,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Colchane,12,Colchane,Mixta,Garcia Mamani Sonia Yenny,Sonia Yenny,Garcia,Mamani,Mujer,,Independiente,IND,E,398
15365,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Colchane,12,Colchane,Mixta,Mamani Castro Honorio Hilario,Honorio Hilario,Mamani,Castro,Hombre,,Independiente,IND,T,413
15366,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Colchane,12,Colchane,Mixta,Votos Nulos,,,,,,,,,30
15367,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Colchane,12,Colchane,Mixta,Votos En Blanco,,,,,,,,,27
15368,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,10,Chiapa,Mixta,Bartolo Vinaya Jose Andres,Jose Andres,Bartolo,Vinaya,Hombre,Si,Independiente,IND,F,19
15369,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,10,Chiapa,Mixta,Capetillo Caqueo Alejandro Javier,Alejandro Javier,Capetillo,Caqueo,Hombre,,Independiente,IND,I,4
15370,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,10,Chiapa,Mixta,Silva Riquelme Carlos,Carlos,Silva,Riquelme,Hombre,,Partido Radical Socialdemocrata,PRSD,E,17
15371,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,10,Chiapa,Mixta,Votos Nulos,,,,,,,,,0
15372,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,10,Chiapa,Mixta,Votos En Blanco,,,,,,,,,1
15373,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,9,Huara,Mixta,Bartolo Vinaya Jose Andres,Jose Andres,Bartolo,Vinaya,Hombre,Si,Independiente,IND,F,1039
15374,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,9,Huara,Mixta,Capetillo Caqueo Alejandro Javier,Alejandro Javier,Capetillo,Caqueo,Hombre,,Independiente,IND,I,195
15375,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,9,Huara,Mixta,Silva Riquelme Carlos,Carlos,Silva,Riquelme,Hombre,,Partido Radical Socialdemocrata,PRSD,E,1041
15376,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,9,Huara,Mixta,Votos Nulos,,,,,,,,,18
15377,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Huara,9,Huara,Mixta,Votos En Blanco,,,,,,,,,16
15378,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Iquique,7,Iquique,Mixta,Chavez Fajardo Myla Etelvina,Myla Etelvina,Chavez,Fajardo,Mujer,,Independiente,IND,M,1176
15379,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Iquique,7,Iquique,Mixta,Diaz Cid Miguel,Miguel,Diaz,Cid,Hombre,,Independiente,IND,P,572
15380,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Iquique,7,Iquique,Mixta,Ebensperger Orrego Luz,Luz,Ebensperger,Orrego,Mujer,,Union Democrata Independiente,UDI,F,20108
15381,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Iquique,7,Iquique,Mixta,Liendo Salas Juan Carlos,Juan Carlos,Liendo,Salas,Hombre,,Amplitud,AMPLITUD,I,1156
15382,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Iquique,7,Iquique,Mixta,Rocha Sarmiento Miguel Alfredo,Miguel Alfredo,Rocha,Sarmiento,Hombre,,Independiente,IND,C,1513
15383,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Iquique,7,Iquique,Mixta,Soria Macchiavello Mauricio Alejandro,Mauricio Alejandro,Soria,Macchiavello,Hombre,Si,Independiente,IND,E,20229
15384,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Iquique,7,Iquique,Mixta,Votos Nulos,,,,,,,,,1146
15385,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Iquique,7,Iquique,Mixta,Votos En Blanco,,,,,,,,,505
15386,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Pica,13,Pica,Mixta,Cabezas Cortes Francisco Alejandro,Francisco Alejandro,Cabezas,Cortes,Hombre,,Independiente,IND,T,389
15387,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Pica,13,Pica,Mixta,Castro Challapa Miguel Rodolfo,Miguel Rodolfo,Castro,Challapa,Hombre,,Independiente,IND,T,444
15388,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Pica,13,Pica,Mixta,Galeas Perez Clider Fernando,Clider Fernando,Galeas,Perez,Hombre,,Independiente,IND,T,62
15389,Municipales,Alcalde,23/10/2016,2016,2016,2020,2016-2020,1,De Tarapaca,2,2,Pica,13,Pica,Mixta,Godoy Villalobos Daniel Alejandro,Daniel Alejandro,Godoy,Villalobos,Hombre,,Independiente,IND,T,9
